time,n1,n2,n3,n4,n5,n6,n7
9709,25.2,137.9,264.6,175.6,155.9,160.2,72.1
9710,25.1,137.9,264.6,175.6,155.9,160.4,72.1
9711,25.1,137.9,264.6,175.6,155.9,160.2,72.1
9712,25.2,137.9,264.7,175.6,155.9,160.2,72.2
9713,25.1,137.9,264.6,175.6,155.9,160.4,72.1
9714,25.2,137.9,264.6,175.6,155.9,160.5,72.1
9715,25.2,137.9,264.6,175.6,155.9,160.4,72
9716,25.1,137.9,264.7,175.6,155.9,160.1,72
9717,25.1,137.9,264.6,175.6,155.9,160.1,72
9718,25.1,137.9,264.7,175.6,155.8,160,71.8
9719,25.2,137.9,264.7,175.6,155.8,159.9,71.8
9720,25.1,137.9,264.6,175.6,155.8,160,71.8
9721,25.2,137.9,264.6,175.6,155.8,160.1,71.7
9722,25.2,137.9,264.6,175.6,155.8,160.2,71.8
9723,25.2,137.9,264.7,175.6,155.9,160.3,71.8
9724,25.1,138,264.7,175.5,155.8,160.2,71.8
9725,25.1,137.9,264.6,175.5,155.8,160.2,71.7
9726,25.1,137.9,264.6,175.5,155.8,160.3,71.8
9727,25.1,137.9,264.5,175.5,155.8,160.2,71.7
9728,25.1,137.9,264.4,175.5,155.8,160.3,71.7
9729,25.1,137.9,264.4,175.5,155.8,160.1,71.8
9730,25.1,137.9,264.6,175.5,155.8,160.2,71.9
9731,25.1,137.9,264.4,175.5,155.8,160.2,71.9
9732,25.1,137.9,264.5,175.5,155.8,160.1,71.8
9733,25.1,137.9,264.5,175.5,155.8,160.1,71.8
9734,25.1,137.9,264.5,175.5,155.8,160.1,71.9
9735,25.1,137.9,264.5,175.5,155.8,160.1,71.9
9736,25.1,138,264.5,175.6,155.8,160.2,71.9
9737,25.2,138,264.4,175.6,155.8,160.2,72
9738,25.1,137.9,264.6,175.6,155.8,160.4,71.9
9739,25.1,138,264.5,175.6,155.8,160.4,71.9
9740,25.2,138,264.5,175.6,155.8,160.4,71.8
9741,25.1,138,264.5,175.6,155.8,160.2,71.8
9742,25.1,138,264.6,175.6,155.8,160.2,71.8
9743,25.1,138,264.5,175.6,155.8,160,71.8
9744,25.1,137.9,264.5,175.6,155.8,160.2,71.8
9745,25.1,138,264.5,175.6,155.8,160.2,71.8
9746,25.1,138,264.5,175.6,155.8,160.2,71.8
9747,25.1,138,264.6,175.6,155.8,160.2,71.8
9748,25.1,138,264.5,175.6,155.8,160.1,71.8
9749,25.1,138,264.5,175.6,155.8,160.1,71.7
9750,25.1,138,264.6,175.6,155.8,159.9,71.7
9751,25.1,138,264.4,175.6,155.8,160.1,71.7
9752,25.2,138,264.6,175.6,155.8,160.2,71.8
9753,25.2,138,264.6,175.6,155.8,160.1,72
9754,25.1,138,264.5,175.5,155.8,160.2,72.1
9755,25.1,138,264.6,175.5,155.8,160.1,72
9756,25.1,138,264.4,175.5,155.8,160.2,71.8
9757,25.1,138,264.5,175.5,155.8,160.2,71.7
9758,25.2,138,264.6,175.6,155.9,160.5,71.8
9759,25.2,138,264.5,175.6,155.8,160.3,71.9
9760,25.2,138,264.6,175.6,155.9,160.2,71.9
9761,25.1,138,264.6,175.5,155.9,160.2,71.8
9762,25.2,138,264.6,175.5,155.9,160.3,71.9
9763,25.2,138,264.6,175.6,155.9,160.4,71.8
9764,25.2,138,264.6,175.6,155.9,160.3,71.9
9765,25.2,138,264.6,175.5,155.9,160.1,71.8
9766,25.2,138,264.5,175.5,155.9,160.2,71.8
9767,25.2,138,264.4,175.5,155.9,160.2,72
9768,25.2,138.1,264.4,175.5,155.8,160.2,72
9769,25.1,138,264.5,175.5,155.8,160.2,71.8
9770,25.1,138,264.3,175.5,155.8,160.2,71.7
9771,25.1,138,264.4,175.5,155.8,160.2,71.7
9772,25.1,138,264.4,175.5,155.8,160.2,71.7
9773,25.2,138,264.4,175.4,155.8,160,71.8
9774,25.1,138,264.4,175.5,155.8,160.2,71.9
9775,25.2,138,264.1,175.5,155.8,160.1,71.9
9776,25.2,138,264.3,175.4,155.8,160.1,71.8
9777,25.2,138,264.4,175.5,155.8,160.2,71.8
9778,25.1,138,264.4,175.5,155.8,160.2,71.8
9779,25.2,138,264.3,175.5,155.8,160.1,71.8
9780,25.1,138,264.4,175.5,155.8,160,71.9
9781,25.2,138,264.4,175.5,155.7,159.9,72
9782,25.1,138,264.4,175.5,155.8,160,72
9783,25.1,138,264.4,175.4,155.7,160,71.9
9784,25.1,138,264.4,175.5,155.8,159.9,71.8
9785,25.1,138,264.4,175.4,155.7,159.9,71.7
9786,25.1,138,264.4,175.5,155.8,159.9,71.7
9787,25.1,138,264.4,175.4,155.7,160.1,71.8
9788,25.2,138,264.5,175.4,155.8,160.2,71.8
9789,25.1,138,264.3,175.4,155.8,160,71.7
9790,25.1,138,264.4,175.4,155.8,160.1,71.8
9791,25.1,138,264.4,175.4,155.7,160,71.9
9792,25.1,138,264.4,175.4,155.7,159.9,71.8
9793,25.1,138,264.4,175.4,155.6,159.9,71.7
9794,25.2,138,264.3,175.4,155.6,160.1,71.7
9795,25.2,138,264.4,175.3,155.6,160.1,71.8
9796,25.2,138,264.3,175.4,155.6,160.1,71.7
9797,25.1,138,264.3,175.4,155.6,159.9,71.7
9798,25.2,138,264.3,175.3,155.6,159.9,71.7
9799,25.2,138,264.3,175.3,155.6,160,71.8
9800,25.1,138,264.3,175.3,155.6,159.9,71.7
9801,25.1,138,264.3,175.3,155.6,159.9,71.6
9802,25.1,138,264.3,175.3,155.5,160,71.7
9803,25.1,138,264.3,175.3,155.6,159.9,71.7
9804,25.1,138,264.3,175.3,155.6,159.9,71.7
9805,25.1,138.1,264.3,175.3,155.5,160,71.7
9806,25.1,138.1,264.3,175.3,155.5,160,71.6
9807,25.1,138.1,264.4,175.3,155.5,160,71.7
9808,25.1,138.1,264.1,175.3,155.5,160.1,71.7
9809,25.1,138,264.3,175.3,155.5,160.1,71.7
9810,25.1,138.1,264.2,175.3,155.5,160,71.6
9811,25.1,138,264.3,175.3,155.5,159.9,71.7
9812,25.1,138.1,264.3,175.3,155.5,160.1,71.6
9813,25.1,138,264.4,175.3,155.5,160.2,71.6
9814,25.1,138,264.4,175.3,155.5,160.1,71.5
9815,25.1,138,264.4,175.3,155.5,160.2,71.6
9816,25.1,138,264.3,175.3,155.5,160.2,71.5
9817,25.1,138,264.4,175.3,155.5,160.2,71.5
9818,25.1,138,264.3,175.3,155.5,159.9,71.4
9819,25.1,138.1,264.4,175.3,155.6,159.9,71.5
9820,25.1,138.1,264.4,175.3,155.5,159.7,71.5
9821,25.1,138.1,264.4,175.3,155.6,159.7,71.4
9822,25.1,138.1,264.4,175.2,155.5,159.7,71.4
9823,25.1,138,264.4,175.3,155.6,159.9,71.4
9824,25.1,138,264.4,175.3,155.6,160.1,71.4
9825,25.1,138,264.3,175.3,155.6,159.9,71.4
9826,25.1,138,264.4,175.3,155.6,159.9,71.4
9827,25.1,138,264.4,175.3,155.6,160.1,71.4
9828,25.1,138,264.4,175.2,155.6,159.9,71.4
9829,25.1,138.1,264.4,175.2,155.6,160.1,71.5
9830,25.1,138,264.3,175.2,155.6,159.9,71.5
9831,25.1,138,264.4,175.2,155.6,160.1,71.5
9832,25.1,138.1,264.4,175.2,155.6,160.1,71.5
9833,25.1,138,264.4,175.2,155.6,159.9,71.4
9834,25.1,138,264.4,175.2,155.6,160.1,71.4
9835,25.1,138,264.3,175.2,155.6,160.1,71.4
9836,25.1,138,264.3,175.2,155.6,160.1,71.4
9837,25.1,138.1,264.4,175.2,155.6,160,71.4
9838,25.1,138,264.4,175.2,155.6,160.1,71.4
9839,25.1,138,264.4,175.2,155.6,160.2,71.5
9840,25.1,138,264.4,175.2,155.5,160.1,71.5
9841,25.1,138,264.4,175.2,155.6,160.1,71.4
9842,25.1,138,264.4,175.2,155.6,160.1,71.4
9843,25.1,138,264.3,175.2,155.6,160.1,71.5
9844,25.1,138,264.3,175.2,155.5,160.2,71.5
9845,25.1,138,264.4,175.2,155.5,160.1,71.5
9846,25.2,138.1,264.3,175.3,155.6,160.1,71.4
9847,25.2,138.2,264.5,175.2,155.5,160.1,71.4
9848,25.2,138.1,264.4,175.3,155.5,160,71.4
9849,25.2,138.1,264.4,175.2,155.5,160,71.4
9850,25.1,138.1,264.4,175.3,155.5,160.1,71.4
9851,25.2,138.2,264.4,175.2,155.5,160.2,71.4
9852,25.1,138.1,264.4,175.2,155.5,160.2,71.4
9853,25.2,138.2,264.4,175.2,155.5,160,71.4
9854,25.1,138.2,264.3,175.2,155.5,160.1,71.5
9855,25.2,138.1,264.4,175.2,155.5,160.2,71.5
9856,25.2,138.2,264.5,175.3,155.5,160.1,71.5
9857,25.1,138.1,264.4,175.2,155.4,160.1,71.4
9858,25.1,138.1,264.4,175.2,155.5,160,71.4
9859,25.1,138,264.4,175.2,155.4,159.9,71.3
9860,25.1,138,264.4,175.2,155.4,160.1,71.4
9861,25.1,138,264.4,175.2,155.4,160.1,71.4
9862,25.1,138.1,264.4,175.2,155.4,159.9,71.4
9863,25.2,138.2,264.4,175.2,155.4,160,71.3
9864,25.1,138.1,264.4,175.2,155.4,160.1,71.2
9865,25.1,138.1,264.4,175.2,155.4,159.9,71.1
9866,25.1,138.1,264.4,175.2,155.4,159.9,71.2
9867,25.2,138.2,264.4,175.2,155.4,159.9,71.2
9868,25.2,138.1,264.3,175.2,155.4,159.8,71.3
9869,25.2,138.1,264.3,175.2,155.4,159.7,71.3
9870,25.2,138.1,264.3,175.2,155.4,159.9,71.3
9871,25.2,138.1,264.3,175.2,155.4,160.1,71.3
9872,25.1,138,264.4,175.2,155.4,160,71.2
9873,25.2,138.1,264.4,175.2,155.4,159.9,71.1
9874,25.2,138,264.4,175.2,155.4,160.1,71.1
9875,25.2,138,264.3,175.2,155.4,160.1,71.1
9876,25.1,138,264.4,175.2,155.4,160,71
9877,25.2,138.1,264.3,175.2,155.5,160.2,70.9
9878,25.2,138,264.4,175.2,155.5,159.9,70.9
9879,25.2,138.1,264.4,175.3,155.5,160.2,71
9880,25.2,138.2,264.4,175.2,155.5,160.1,71.1
9881,25.2,138.2,264.4,175.2,155.5,160,71.1
9882,25.2,138.2,264.4,175.2,155.6,160.1,71.2
9883,25.2,138.2,264.4,175.3,155.6,160.2,71.2
9884,25.2,138.1,264.4,175.2,155.6,160,71.3
9885,25.2,138.2,264.4,175.2,155.6,160.1,71.4
9886,25.2,138.2,264.4,175.2,155.6,160.1,71.4
9887,25.2,138.2,264.4,175.2,155.6,160.1,71.5
9888,25.2,138.2,264.4,175.2,155.6,160.1,71.5
9889,25.2,138.2,264.4,175.3,155.6,160,71.5
9890,25.2,138.2,264.4,175.3,155.7,159.9,71.5
9891,25.2,138.2,264.3,175.3,155.6,159.9,71.5
9892,25.2,138.2,264.4,175.3,155.6,159.7,71.4
9893,25.2,138.2,264.4,175.3,155.6,159.9,71.4
9894,25.2,138.2,264.4,175.2,155.6,159.8,71.4
9895,25.2,138.2,264.4,175.2,155.6,159.9,71.4
9896,25.2,138.2,264.4,175.2,155.6,159.9,71.4
9897,25.2,138.2,264.4,175.2,155.6,160.2,71.4
9898,25.2,138.2,264.3,175.3,155.6,160.1,71.4
9899,25.2,138.2,264.4,175.2,155.6,159.9,71.4
9900,25.2,138.1,264.3,175.2,155.6,160,71.5
9901,25.2,138.1,264.4,175.2,155.6,160,71.5
9902,25.2,138.1,264.4,175.3,155.6,160.1,71.4
9903,25.2,138.2,264.4,175.2,155.6,159.9,71.4
9904,25.2,138.2,264.4,175.2,155.6,160,71.3
9905,25.2,138.2,264.4,175.2,155.6,159.9,71.4
9906,25.2,138.1,264.4,175.2,155.6,159.9,71.4
9907,25.2,138.2,264.4,175.2,155.6,159.9,71.4
9908,25.2,138.2,264.4,175.3,155.7,159.9,71.3
9909,25.2,138.2,264.4,175.3,155.6,159.9,71.4
9910,25.2,138.2,264.4,175.3,155.6,159.9,71.4
9911,25.2,138.2,264.4,175.3,155.6,159.9,71.4
9912,25.2,138.2,264.4,175.3,155.6,159.9,71.4
9913,25.2,138.2,264.4,175.3,155.6,159.9,71.4
9914,25.2,138.2,264.4,175.3,155.6,159.9,71.4
9915,25.2,138.2,264.4,175.3,155.6,159.9,71.4
9916,25.2,138.2,264.4,175.3,155.5,159.9,71.5
9917,25.2,138.2,264.4,175.4,155.6,159.7,71.5
9918,25.2,138.2,264.3,175.3,155.6,159.9,71.5
9919,25.2,138.2,264.4,175.3,155.5,159.7,71.5
9920,25.2,138.2,264.4,175.3,155.6,159.9,71.4
9921,25.2,138.2,264.4,175.3,155.6,159.7,71.4
9922,25.2,138.2,264.4,175.3,155.6,159.7,71.4
9923,25.2,138.2,264.4,175.4,155.6,159.9,71.4
9924,25.2,138.2,264.4,175.3,155.6,159.9,71.5
9925,25.2,138.2,264.4,175.3,155.6,160.1,71.5
9926,25.2,138.2,264.4,175.4,155.6,160.1,71.6
9927,25.2,138.2,264.5,175.5,155.6,160.1,71.5
9928,25.2,138.2,264.4,175.4,155.6,159.9,71.4
9929,25.2,138.2,264.4,175.4,155.6,160,71.5
9930,25.2,138.2,264.4,175.4,155.7,159.9,71.5
9931,25.2,138.2,264.6,175.4,155.6,160.1,71.5
9932,25.2,138.2,264.5,175.4,155.6,160.1,71.5
9933,25.2,138.2,264.5,175.5,155.6,159.9,71.5
9934,25.1,138.1,264.4,175.4,155.5,159.9,71.4
9935,25.2,138.1,264.4,175.4,155.5,160,71.5
9936,25.2,138.1,264.4,175.4,155.5,159.8,71.5
9937,25.2,138.1,264.4,175.4,155.5,159.9,71.5
9938,25.1,138.1,264.4,175.4,155.5,159.7,71.6
9939,25.2,138.1,264.4,175.4,155.5,159.7,71.5
9940,25.2,138.1,264.5,175.3,155.5,159.9,71.5
9941,25.2,138.1,264.5,175.4,155.5,159.8,71.5
9942,25.2,138.1,264.4,175.4,155.5,159.9,71.4
9943,25.2,138.1,264.4,175.4,155.5,159.9,71.5
9944,25.2,138.1,264.4,175.4,155.5,159.9,71.5
9945,25.2,138.2,264.5,175.5,155.6,160.2,71.6
9946,25.2,138.3,264.4,175.5,155.6,159.9,71.7
9947,25.2,138.2,264.4,175.5,155.6,160,71.7
9948,25.2,138.2,264.6,175.5,155.6,159.8,71.7
9949,25.3,138.2,264.5,175.5,155.6,159.9,71.8
9950,25.3,138.3,264.4,175.5,155.6,159.7,71.8
9951,25.2,138.2,264.4,175.5,155.6,159.9,71.8
9952,25.3,138.2,264.5,175.5,155.6,159.9,71.7
9953,25.3,138.3,264.5,175.5,155.6,160,71.7
9954,25.2,138.3,264.4,175.5,155.6,160,71.8
9955,25.2,138.2,264.6,175.5,155.6,159.7,71.7
9956,25.2,138.2,264.4,175.5,155.6,159.9,71.7
9957,25.2,138.2,264.4,175.5,155.6,159.9,71.6
9958,25.2,138.2,264.4,175.5,155.5,159.8,71.7
9959,25.2,138.2,264.4,175.5,155.5,159.8,71.7
9960,25.2,138.2,264.3,175.5,155.5,159.8,71.7
9961,25.2,138.2,264.5,175.5,155.5,159.9,71.6
9962,25.2,138.2,264.3,175.5,155.5,159.9,71.6
9963,25.2,138.2,264.4,175.5,155.5,159.9,71.5
9964,25.2,138.2,264.4,175.5,155.6,159.9,71.5
9965,25.2,138.2,264.5,175.5,155.6,159.7,71.5
9966,25.2,138.2,264.4,175.4,155.5,159.9,71.5
9967,25.2,138.2,264.4,175.4,155.6,159.9,71.5
9968,25.2,138.2,264.5,175.4,155.6,159.9,71.6
9969,25.2,138.2,264.4,175.4,155.5,159.9,71.5
9970,25.2,138.2,264.5,175.4,155.5,159.9,71.5
9971,25.2,138.2,264.3,175.5,155.5,159.9,71.5
9972,25.2,138.2,264.4,175.5,155.5,159.9,71.5
9973,25.2,138.2,264.4,175.5,155.5,159.9,71.5
9974,25.2,138.2,264.2,175.5,155.5,159.9,71.4
9975,25.2,138.2,264.4,175.4,155.5,159.9,71.5
9976,25.2,138.2,264.4,175.4,155.5,159.9,71.5
9977,25.2,138.2,264.3,175.4,155.5,160,71.5
9978,25.2,138.2,264.3,175.4,155.5,160.1,71.5
9979,25.2,138.2,264.3,175.4,155.5,159.9,71.4
9980,25.2,138.2,264.4,175.4,155.5,159.9,71.4
9981,25.2,138.2,264.4,175.4,155.5,160,71.4
9982,25.2,138.2,264.3,175.5,155.5,159.9,71.4
9983,25.2,138.2,264.4,175.5,155.5,159.9,71.5
9984,25.2,138.2,264.4,175.5,155.5,159.9,71.4
9985,25.2,138.1,264.4,175.5,155.5,159.7,71.5
9986,25.2,138.2,264.4,175.5,155.5,159.8,71.5
9987,25.2,138.1,264.4,175.5,155.5,159.9,71.5
9988,25.2,138.2,264.4,175.5,155.5,159.9,71.5
9989,25.2,138.2,264.4,175.5,155.5,159.9,71.5
9990,25.2,138.2,264.4,175.5,155.5,159.9,71.6
9991,25.2,138.2,264.4,175.5,155.5,160.2,71.6
9992,25.2,138.2,264.4,175.4,155.5,159.9,71.6
9993,25.2,138.2,264.4,175.4,155.5,160.3,71.6
9994,25.2,138.2,264.4,175.5,155.5,160.1,71.7
9995,25.2,138.2,264.4,175.5,155.5,160.2,71.7
9996,25.2,138.2,264.4,175.5,155.5,160.1,71.5
9997,25.2,138.2,264.4,175.5,155.5,160.1,71.5
9998,25.2,138.2,264.4,175.4,155.5,159.8,71.4
9999,25.2,138.2,264.4,175.5,155.5,160,71.4
10000,25.2,138.2,264.4,175.5,155.5,159.6,71.5
10001,25.2,138.2,264.4,175.5,155.5,159.7,71.4
10002,25.2,138.2,264.4,175.5,155.5,159.6,71.4
10003,25.2,138.2,264.4,175.5,155.5,159.6,71.4
10004,25.2,138.2,264.4,175.4,155.5,159.7,71.4
10005,25.2,138.2,264.4,175.4,155.5,159.9,71.4
10006,25.2,138.2,264.4,175.4,155.5,159.7,71.4
10007,25.2,138.2,264.4,175.4,155.5,159.9,71.4
10008,25.2,138.2,264.5,175.5,155.5,159.9,71.4
10009,25.2,138.2,264.4,175.5,155.5,160,71.4
10010,25.2,138.2,264.4,175.4,155.5,159.7,71.4
10011,25.2,138.2,264.4,175.5,155.5,159.9,71.4
10012,25.2,138.2,264.4,175.4,155.5,160.1,71.5
10013,25.2,138.2,264.4,175.4,155.5,160,71.4
10014,25.2,138.2,264.4,175.5,155.5,159.9,71.4
10015,25.2,138.2,264.4,175.5,155.5,159.9,71.4
10016,25.2,138.2,264.4,175.4,155.5,159.9,71.4
10017,25.2,138.2,264.4,175.4,155.5,159.9,71.4
10018,25.2,138.2,264.4,175.4,155.5,159.9,71.5
10019,25.2,138.2,264.3,175.5,155.5,159.9,71.4
10020,25.2,138.2,264.4,175.5,155.5,159.9,71.5
10021,25.2,138.2,264.4,175.4,155.5,160.1,71.5
10022,25.2,138.2,264.4,175.5,155.5,159.9,71.5
10023,25.2,138.2,264.4,175.4,155.5,159.9,71.5
10024,25.2,138.2,264.5,175.5,155.5,159.9,71.6
10025,25.2,138.2,264.3,175.4,155.5,159.9,71.6
10026,25.2,138.2,264.4,175.5,155.5,159.9,71.6
10027,25.2,138.2,264.4,175.5,155.5,159.9,71.6
10028,25.2,138.2,264.4,175.4,155.5,159.9,71.7
10029,25.2,138.2,264.3,175.4,155.5,159.9,71.7
10030,25.2,138.2,264.4,175.4,155.5,160.1,71.7
10031,25.2,138.2,264.5,175.3,155.5,160,71.7
10032,25.2,138.2,264.4,175.4,155.5,159.9,71.6
10033,25.2,138.2,264.4,175.4,155.5,159.9,71.5
10034,25.2,138.2,264.5,175.3,155.5,159.9,71.5
10035,25.2,138.2,264.5,175.4,155.5,159.9,71.5
10036,25.2,138.2,264.4,175.4,155.5,160,71.4
10037,25.2,138.2,264.5,175.3,155.5,160.1,71.4
10038,25.2,138.2,264.4,175.3,155.5,160.1,71.4
10039,25.2,138.2,264.5,175.3,155.5,159.9,71.5
10040,25.2,138.2,264.4,175.3,155.5,159.9,71.5
10041,25.2,138.2,264.4,175.4,155.5,160,71.4
10042,25.2,138.2,264.4,175.4,155.5,159.9,71.4
10043,25.2,138.2,264.4,175.4,155.5,159.7,71.4
10044,25.2,138.2,264.5,175.4,155.5,159.8,71.4
10045,25.2,138.2,264.4,175.4,155.5,159.7,71.4
10046,25.2,138.2,264.4,175.3,155.4,159.7,71.4
10047,25.2,138.2,264.4,175.4,155.4,159.8,71.4
10048,25.2,138.2,264.4,175.3,155.4,160,71.4
10049,25.2,138.2,264.4,175.3,155.4,160,71.4
10050,25.2,138.2,264.4,175.4,155.4,159.9,71.4
10051,25.2,138.2,264.4,175.4,155.4,159.9,71.4
10052,25.2,138.2,264.4,175.3,155.4,159.7,71.3
10053,25.2,138.1,264.4,175.4,155.4,159.7,71.4
10054,25.2,138.1,264.4,175.4,155.4,159.8,71.4
10055,25.2,138.1,264.4,175.4,155.5,159.8,71.5
10056,25.2,138.2,264.4,175.3,155.4,159.7,71.5
10057,25.2,138.2,264.4,175.4,155.4,159.9,71.5
10058,25.2,138.1,264.5,175.4,155.5,159.9,71.4
10059,25.2,138.2,264.5,175.4,155.5,159.9,71.5
10060,25.2,138.1,264.5,175.4,155.5,159.9,71.5
10061,25.2,138.2,264.4,175.4,155.5,160,71.5
10062,25.2,138.2,264.5,175.4,155.5,159.9,71.5
10063,25.2,138.1,264.4,175.4,155.6,160,71.5
10064,25.2,138.2,264.5,175.4,155.5,159.9,71.5
10065,25.2,138.2,264.4,175.4,155.5,159.9,71.5
10066,25.2,138.2,264.4,175.5,155.5,159.8,71.5
10067,25.2,138.2,264.4,175.5,155.5,159.6,71.4
10068,25.2,138.2,264.4,175.5,155.5,159.7,71.4
10069,25.2,138.2,264.4,175.4,155.5,159.8,71.4
10070,25.2,138.2,264.4,175.4,155.5,159.9,71.4
10071,25.2,138.2,264.3,175.5,155.5,159.8,71.4
10072,25.2,138.2,264.4,175.5,155.5,159.9,71.4
10073,25.2,138.2,264.3,175.4,155.5,159.9,71.4
10074,25.2,138.2,264.3,175.5,155.5,159.9,71.4
10075,25.2,138.2,264.4,175.5,155.5,159.9,71.4
10076,25.2,138.2,264.4,175.4,155.5,160.1,71.4
10077,25.2,138.2,264.4,175.4,155.6,159.9,71.4
10078,25.2,138.2,264.3,175.4,155.6,159.9,71.4
10079,25.2,138.2,264.4,175.4,155.6,159.9,71.4
10080,25.2,138.2,264.2,175.4,155.6,159.9,71.4
10081,25.2,138.2,264.4,175.4,155.5,160,71.4
10082,25.2,138.2,264.4,175.4,155.6,159.9,71.4
10083,25.2,138.2,264.3,175.4,155.6,160,71.4
10084,25.2,138.2,264.3,175.3,155.6,159.7,71.4
10085,25.2,138.2,264.4,175.3,155.6,159.8,71.4
10086,25.2,138.2,264.4,175.4,155.6,159.8,71.4
10087,25.2,138.2,264.3,175.3,155.6,159.9,71.5
10088,25.2,138.2,264.4,175.4,155.6,159.9,71.5
10089,25.2,138.2,264.4,175.4,155.6,160,71.5
10090,25.2,138.2,264.4,175.4,155.6,160,71.5
10091,25.2,138.3,264.4,175.5,155.6,160,71.5
10092,25.2,138.2,264.4,175.5,155.6,159.9,71.5
10093,25.2,138.3,264.4,175.4,155.6,159.9,71.6
10094,25.2,138.2,264.4,175.4,155.6,160,71.5
10095,25.2,138.2,264.3,175.5,155.6,160,71.6
10096,25.2,138.2,264.4,175.4,155.6,159.9,71.7
10097,25.2,138.2,264.4,175.5,155.6,159.9,71.6
10098,25.2,138.2,264.3,175.4,155.6,159.8,71.6
10099,25.2,138.2,264.2,175.4,155.5,159.6,71.5
10100,25.2,138.2,264.3,175.3,155.5,159.6,71.5
10101,25.2,138.2,264.3,175.3,155.5,159.9,71.5
10102,25.2,138.2,264.3,175.3,155.5,159.9,71.5
10103,25.2,138.2,264.3,175.3,155.5,159.9,71.4
10104,25.2,138.2,264.3,175.3,155.5,160,71.4
10105,25.1,138.2,264.3,175.3,155.5,159.9,71.5
10106,25.1,138.1,264.3,175.3,155.5,159.7,71.4
10107,25.1,138.2,264.2,175.3,155.5,159.7,71.4
10108,25.1,138.2,264.2,175.3,155.5,159.8,71.4
10109,25.1,138.2,264.3,175.3,155.5,159.8,71.6
10110,25.1,138.1,264.2,175.3,155.5,159.6,71.6
10111,25.1,138.1,264.3,175.3,155.5,159.7,71.5
10112,25.1,138.1,264.2,175.3,155.5,159.7,71.5
10113,25.1,138.2,264.3,175.3,155.5,159.8,71.6
10114,25.1,138.2,264.2,175.3,155.5,159.8,71.6
10115,25.2,138.2,264.2,175.3,155.5,159.8,71.5
10116,25.2,138.2,264.2,175.3,155.5,159.7,71.5
10117,25.2,138.2,264.3,175.3,155.5,159.9,71.5
10118,25.1,138.1,264.2,175.3,155.5,159.9,71.5
10119,25.1,138.1,264.3,175.3,155.5,159.9,71.5
10120,25.1,138.1,264.2,175.3,155.5,159.9,71.5
10121,25.1,138.2,264.1,175.3,155.5,160,71.5
10122,25.1,138.2,264,175.3,155.5,159.9,71.5
10123,25.1,138.1,264.2,175.3,155.5,160,71.6
10124,25.1,138.1,264.2,175.3,155.5,159.9,71.6
10125,25.1,138.1,264.2,175.3,155.5,159.8,71.5
10126,25.1,138.2,264.2,175.3,155.5,159.8,71.6
10127,25.1,138.1,264.2,175.3,155.5,159.6,71.5
10128,25.1,138.1,264.2,175.3,155.5,159.9,71.6
10129,25.1,138.2,264.2,175.3,155.5,159.9,71.5
10130,25.1,138.2,264.2,175.3,155.5,159.9,71.5
10131,25.1,138.2,264.2,175.3,155.5,159.9,71.5
10132,25.1,138.2,264.2,175.3,155.5,159.9,71.5
10133,25.1,138.1,264.2,175.3,155.5,159.8,71.5
10134,25.1,138.1,264.2,175.3,155.5,159.9,71.5
10135,25.2,138.2,264.1,175.3,155.5,159.9,71.5
10136,25.1,138.2,264.2,175.3,155.5,159.8,71.4
10137,25.2,138.2,264.2,175.3,155.4,159.9,71.4
10138,25.2,138.2,264.2,175.3,155.5,159.9,71.5
10139,25.2,138.1,264.2,175.3,155.4,159.9,71.5
10140,25.2,138.1,264.2,175.3,155.5,159.9,71.4
10141,25.1,138.2,264.2,175.3,155.5,160,71.6
10142,25.2,138.1,264.2,175.3,155.5,160.1,71.6
10143,25.2,138.2,264.2,175.3,155.5,160.1,71.7
10144,25.2,138.1,264.3,175.3,155.5,160.2,71.7
10145,25.2,138.2,264.2,175.3,155.5,160,71.7
10146,25.2,138.2,264.2,175.3,155.5,159.9,71.7
10147,25.1,138.1,264.3,175.3,155.6,160.1,71.8
10148,25.1,138.1,264.2,175.3,155.6,159.8,71.8
10149,25.2,138.2,264.3,175.3,155.6,159.9,71.8
10150,25.2,138.1,264.2,175.3,155.6,159.9,71.8
10151,25.2,138.2,264.2,175.3,155.6,159.9,71.7
10152,25.2,138.2,264.2,175.3,155.6,159.8,71.7
10153,25.2,138.2,264.2,175.3,155.6,159.7,71.7
10154,25.2,138.2,264.2,175.3,155.6,159.6,71.6
10155,25.1,138.2,264.3,175.3,155.6,159.7,71.7
10156,25.2,138.2,264.3,175.3,155.6,159.9,71.7
10157,25.1,138.2,264.2,175.3,155.6,159.9,71.8
10158,25.2,138.2,264.2,175.3,155.5,159.9,71.8
10159,25.2,138.1,264.3,175.3,155.5,159.9,71.8
10160,25.2,138.1,264.3,175.3,155.6,159.9,71.8
10161,25.2,138.1,264.3,175.3,155.6,159.7,71.8
10162,25.2,138.1,264.3,175.3,155.5,159.7,71.8
10163,25.2,138.1,264.2,175.3,155.6,159.9,71.8
10164,25.2,138.1,264.2,175.3,155.6,159.9,71.9
10165,25.2,138.1,264.3,175.3,155.6,159.6,71.9
10166,25.2,138.1,264.3,175.3,155.5,159.8,71.9
10167,25.2,138,264.3,175.3,155.5,159.9,71.8
10168,25.2,138.1,264.3,175.3,155.4,159.7,71.8
10169,25.2,138.1,264.3,175.3,155.5,159.9,71.8
10170,25.2,138.1,264.3,175.3,155.5,159.8,71.8
